index,orders,orders_roll_7,orders_roll_30,orders_roll_90,orders_roll_365,orders_yoy_roll_7,orders_yoy_roll_30,orders_yoy_roll_90,orders_yoy_roll_365,adj_sales,adj_sales_roll_7,adj_sales_roll_30,adj_sales_roll_90,adj_sales_roll_365
2003-12-11,0,0.2857142857142857,0.8,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,14627.570000000002,30570.083333333332,21682.03577777778,0.0
2003-12-12,0,0.14285714285714285,0.7333333333333333,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,9104.397142857142,26864.859,21682.03577777778,0.0
2003-12-13,0,0.14285714285714285,0.7,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,9104.397142857142,25529.470333333335,21682.03577777778,0.0
2003-12-14,0,0.14285714285714285,0.6,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,9104.397142857142,21154.936999999998,21682.03577777778,0.0
2003-12-15,0,0.14285714285714285,0.6,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,9104.397142857142,21154.936999999998,21682.03577777778,0.0
2003-12-16,0,0.0,0.6,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21154.936999999998,21682.03577777778,0.0
2003-12-17,0,0.0,0.6,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21154.936999999998,21682.03577777778,0.0
2003-12-18,0,0.0,0.5333333333333333,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19855.143,21190.709555555553,0.0
2003-12-19,0,0.0,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19488.924333333332,21190.709555555553,0.0
2003-12-20,0,0.0,0.43333333333333335,0.5888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16310.769999999999,20774.025333333335,0.0
2003-12-21,0,0.0,0.4,0.5888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15048.151666666668,20774.025333333335,0.0
2003-12-22,0,0.0,0.4,0.5888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15048.151666666668,20774.025333333335,0.0
2003-12-23,0,0.0,0.4,0.5888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15048.151666666668,20774.025333333335,0.0
2003-12-24,0,0.0,0.4,0.5777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15048.151666666668,20655.79988888889,0.0
2003-12-25,0,0.0,0.3333333333333333,0.5777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12374.216333333334,20655.79988888889,0.0
2003-12-26,0,0.0,0.26666666666666666,0.5777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9490.614000000001,20655.79988888889,0.0
2003-12-27,0,0.0,0.23333333333333334,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8729.215333333334,20125.490777777777,0.0
2003-12-28,0,0.0,0.23333333333333334,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8729.215333333334,20125.490777777777,0.0
2003-12-29,0,0.0,0.23333333333333334,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8729.215333333334,20125.490777777777,0.0
2003-12-30,0,0.0,0.23333333333333334,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8729.215333333334,20125.490777777777,0.0
2003-12-31,0,0.0,0.16666666666666666,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7607.000666666666,20068.35577777778,0.0
2004-01-01,0,0.0,0.1,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3959.258333333333,20068.35577777778,0.0
2004-01-02,1,0.14285714285714285,0.1,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,54536.87,7790.981428571429,5230.995333333334,20371.45666666667,0.0
2004-01-03,0,0.14285714285714285,0.1,0.5444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,7790.981428571429,5230.995333333334,19870.581555555556,0.0
2004-01-04,0,0.14285714285714285,0.06666666666666667,0.5222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,7790.981428571429,3942.2549999999997,19105.240333333335,0.0
2004-01-05,0,0.14285714285714285,0.06666666666666667,0.5222222222222223,0.28493150684931506,0.0,0.0,0.0,0.0,0.0,7790.981428571429,3942.2549999999997,19105.240333333335,9651.521890410959
2004-01-06,0,0.14285714285714285,0.06666666666666667,0.5111111111111111,0.2821917808219178,0.0,0.0,0.0,0.0,0.0,7790.981428571429,3942.2549999999997,19041.079444444447,9618.28010958904
2004-01-07,0,0.14285714285714285,0.06666666666666667,0.5111111111111111,0.2821917808219178,0.0,0.0,0.0,0.0,0.0,7790.981428571429,3942.2549999999997,19041.079444444447,9618.28010958904
2004-01-08,0,0.14285714285714285,0.03333333333333333,0.4888888888888889,0.2821917808219178,0.0,0.0,0.0,0.0,0.0,7790.981428571429,1817.8956666666668,18330.26888888889,9618.28010958904
2004-01-09,1,0.14285714285714285,0.06666666666666667,0.4888888888888889,0.2821917808219178,0.0,0.0,0.0,0.0,23889.32,3412.7599999999998,2614.2063333333335,18327.27088888889,9652.408821917808
2004-01-10,0,0.14285714285714285,0.06666666666666667,0.4888888888888889,0.27945205479452057,0.0,0.0,0.0,0.0,0.0,3412.7599999999998,2614.2063333333335,18327.27088888889,9633.603205479452
2004-01-11,0,0.14285714285714285,0.06666666666666667,0.4888888888888889,0.27945205479452057,0.0,0.0,0.0,0.0,0.0,3412.7599999999998,2614.2063333333335,18327.27088888889,9633.603205479452
2004-01-12,1,0.2857142857142857,0.1,0.5,0.2821917808219178,0.0,0.0,0.0,0.0,50490.64,10625.70857142857,4297.227666666667,18888.278,9771.933726027397
2004-01-13,0,0.2857142857142857,0.1,0.5,0.2821917808219178,-0.33333333333333337,0.0,0.0,0.0,0.0,10625.70857142857,4297.227666666667,18888.278,9771.933726027397
2004-01-14,0,0.2857142857142857,0.1,0.5,0.2821917808219178,0.0,0.0,0.0,0.0,0.0,10625.70857142857,4297.227666666667,18888.278,9771.933726027397
2004-01-15,1,0.42857142857142855,0.13333333333333333,0.5,0.28493150684931506,0.5,0.0,0.0,0.0,51172.65,17936.087142857144,6002.982666666667,19008.845111111114,9912.132767123288
2004-01-16,1,0.42857142857142855,0.16666666666666666,0.5,0.2876712328767123,0.5,0.0,0.0,0.0,65165.17,23832.637142857147,8175.155,19364.229333333336,10090.667479452055
2004-01-17,0,0.42857142857142855,0.16666666666666666,0.5,0.2876712328767123,2.0,0.0,0.0,0.0,0.0,23832.637142857147,8175.155,19364.229333333336,10090.667479452055
2004-01-18,0,0.42857142857142855,0.16666666666666666,0.4888888888888889,0.2876712328767123,inf,0.0,0.0,0.0,0.0,23832.637142857147,8175.155,19083.287666666667,10090.667479452055
2004-01-19,0,0.2857142857142857,0.16666666666666666,0.4666666666666667,0.2876712328767123,inf,0.0,0.0,0.0,0.0,16619.68857142857,8175.155,18634.262333333336,10090.667479452055
2004-01-20,0,0.2857142857142857,0.16666666666666666,0.45555555555555555,0.2876712328767123,inf,0.0,0.0,0.0,0.0,16619.68857142857,8175.155,17769.71377777778,10090.667479452055
2004-01-21,0,0.2857142857142857,0.16666666666666666,0.45555555555555555,0.2876712328767123,inf,0.0,0.0,0.0,0.0,16619.68857142857,8175.155,17769.71377777778,10090.667479452055
2004-01-22,1,0.2857142857142857,0.2,0.4666666666666667,0.29041095890410956,inf,0.0,0.0,0.0,8477.22,10520.341428571428,8457.729,17863.905111111115,10113.892739726027
2004-01-23,0,0.14285714285714285,0.2,0.4666666666666667,0.29041095890410956,inf,0.0,0.0,0.0,0.0,1211.0314285714285,8457.729,17863.905111111115,10113.892739726027
2004-01-24,0,0.14285714285714285,0.2,0.4666666666666667,0.29041095890410956,inf,0.0,0.0,0.0,0.0,1211.0314285714285,8457.729,17863.905111111115,10113.892739726027
2004-01-25,0,0.14285714285714285,0.2,0.4666666666666667,0.29041095890410956,inf,0.0,0.0,0.0,0.0,1211.0314285714285,8457.729,17863.905111111115,10113.892739726027
2004-01-26,1,0.2857142857142857,0.23333333333333334,0.4666666666666667,0.29315068493150687,inf,0.0,0.0,0.0,24995.47,4781.812857142858,9290.911333333333,17449.349555555556,10182.373479452055
2004-01-27,0,0.2857142857142857,0.23333333333333334,0.4666666666666667,0.29315068493150687,inf,0.0,0.0,0.0,0.0,4781.812857142858,9290.911333333333,17449.349555555556,10182.373479452055
2004-01-28,0,0.2857142857142857,0.23333333333333334,0.4666666666666667,0.29315068493150687,inf,0.0,0.0,0.0,0.0,4781.812857142858,9290.911333333333,17449.349555555556,10182.373479452055
2004-01-29,1,0.2857142857142857,0.26666666666666666,0.4777777777777778,0.29315068493150687,inf,0.0,0.0,0.0,37850.08,8977.935714285715,10552.580666666667,17869.906,10136.203835616438
2004-01-30,0,0.2857142857142857,0.26666666666666666,0.4777777777777778,0.29315068493150687,1.0,0.0,0.0,0.0,0.0,8977.935714285715,10552.580666666667,17869.906,10136.203835616438
2004-01-31,0,0.2857142857142857,0.26666666666666666,0.4777777777777778,0.29041095890410956,1.0,0.0,0.0,0.0,0.0,8977.935714285715,10552.580666666667,17869.906,10013.95189041096
2004-02-01,0,0.2857142857142857,0.23333333333333334,0.4777777777777778,0.29041095890410956,0.0,0.0,0.0,0.0,0.0,8977.935714285715,8734.685000000001,17869.906,10013.95189041096
2004-02-02,1,0.2857142857142857,0.26666666666666666,0.4666666666666667,0.29315068493150687,0.0,0.0,0.0,0.0,5759.42,6229.928571428572,8926.665666666668,17303.56511111111,10029.731123287671
2004-02-03,0,0.2857142857142857,0.26666666666666666,0.43333333333333335,0.29315068493150687,0.0,0.0,0.0,0.0,0.0,6229.928571428572,8926.665666666668,16390.889555555557,10029.731123287671
2004-02-04,1,0.42857142857142855,0.3,0.4111111111111111,0.2958904109589041,0.5,0.0,0.0,0.0,24219.59,9689.869999999999,9733.985333333334,15388.25333333333,10096.086164383561
2004-02-05,0,0.2857142857142857,0.3,0.4,0.2958904109589041,0.0,0.8,0.0,0.0,0.0,4282.715714285715,9733.985333333334,15007.01611111111,10096.086164383561
2004-02-06,0,0.2857142857142857,0.3,0.3888888888888889,0.2958904109589041,1.0,1.25,0.0,0.0,0.0,4282.715714285715,9733.985333333334,14583.702333333333,10096.086164383561
2004-02-07,0,0.2857142857142857,0.3,0.3888888888888889,0.2958904109589041,1.0,1.25,0.0,0.0,0.0,4282.715714285715,9733.985333333334,14583.702333333333,10096.086164383561
2004-02-08,0,0.2857142857142857,0.26666666666666666,0.3888888888888889,0.2958904109589041,inf,1.0,0.0,0.0,0.0,4282.715714285715,8937.674666666666,14583.702333333333,10096.086164383561
2004-02-09,0,0.14285714285714285,0.26666666666666666,0.37777777777777777,0.2958904109589041,inf,1.6666666666666665,0.0,0.0,0.0,3459.9414285714292,8937.674666666666,14040.654777777778,10096.086164383561
2004-02-10,1,0.2857142857142857,0.3,0.36666666666666664,0.29863013698630136,inf,3.5,0.0,0.0,16118.48,5762.58142857143,9474.957333333334,12984.674222222224,10140.246383561644
2004-02-11,0,0.14285714285714285,0.26666666666666666,0.35555555555555557,0.2958904109589041,inf,3.0,0.0,0.0,0.0,2302.64,7791.936,12539.544666666667,9978.955671232878
2004-02-12,1,0.2857142857142857,0.3,0.3333333333333333,0.29863013698630136,1.0,1.9999999999999996,0.0,0.0,38784.47,7843.278571428571,9084.751666666669,11512.305444444444,10085.214493150685
2004-02-13,0,0.2857142857142857,0.3,0.3333333333333333,0.29863013698630136,1.0,1.9999999999999996,0.0,0.0,0.0,7843.278571428571,9084.751666666669,11512.305444444444,10085.214493150685
2004-02-14,0,0.2857142857142857,0.26666666666666666,0.3333333333333333,0.29863013698630136,1.0,1.6666666666666665,0.0,0.0,0.0,7843.278571428571,7378.996666666667,11512.305444444444,10085.214493150685
2004-02-15,0,0.2857142857142857,0.23333333333333334,0.3333333333333333,0.29863013698630136,1.0,1.333333333333333,0.0,0.0,0.0,7843.278571428571,5206.824333333334,11512.305444444444,10085.214493150685
2004-02-16,0,0.2857142857142857,0.23333333333333334,0.3111111111111111,0.29863013698630136,1.0,1.333333333333333,0.0,0.0,0.0,7843.278571428571,5206.824333333334,11079.040777777778,10085.214493150685
2004-02-17,0,0.14285714285714285,0.23333333333333334,0.3,0.2958904109589041,0.0,1.333333333333333,0.0,0.0,0.0,5540.638571428572,5206.824333333334,10956.967888888888,9931.29306849315
2004-02-18,1,0.2857142857142857,0.26666666666666666,0.28888888888888886,0.29863013698630136,0.0,1.0,0.0,0.0,18800.09,8226.365714285714,5833.494000000001,10106.473,9982.800164383561
2004-02-19,1,0.2857142857142857,0.3,0.28888888888888886,0.3013698630136986,1.0,1.25,0.0,0.0,61617.01,11488.157142857144,7887.394333333334,10370.233666666667,10151.61389041096
2004-02-20,1,0.42857142857142855,0.3333333333333333,0.3,0.3041095890410959,2.0,1.5,0.0,0.0,49637.57,18579.238571428574,9541.980000000001,10921.762222222222,10287.607232876713
2004-02-21,1,0.5714285714285714,0.3333333333333333,0.3111111111111111,0.30684931506849317,3.0,1.5,0.0,0.0,20178.13,21461.828571428574,9932.010333333334,11145.963666666667,10342.889780821917
2004-02-22,1,0.7142857142857143,0.36666666666666664,0.32222222222222224,0.3095890410958904,4.0,1.75,0.0,0.0,50432.55,28666.47857142857,11613.095333333333,11706.325333333334,10481.061150684933
2004-02-23,0,0.7142857142857143,0.36666666666666664,0.3,0.3095890410958904,4.0,1.75,0.0,0.0,0.0,28666.47857142857,11613.095333333333,10815.013555555555,10481.061150684933
2004-02-24,0,0.7142857142857143,0.36666666666666664,0.2777777777777778,0.30684931506849317,4.0,1.75,0.0,0.0,0.0,28666.47857142857,11613.095333333333,9853.812777777777,10410.420712328767
2004-02-25,0,0.5714285714285714,0.3333333333333333,0.26666666666666666,0.30684931506849317,3.0,1.0,0.0,0.0,0.0,25980.75142857143,10779.913,9600.013222222222,10410.420712328767
2004-02-26,1,0.5714285714285714,0.36666666666666664,0.2777777777777778,0.3095890410958904,3.0,1.2000000000000002,0.0,0.0,25872.22,20874.352857142858,11642.320333333333,9887.482333333333,10481.303506849314
2004-02-27,0,0.42857142857142855,0.36666666666666664,0.2777777777777778,0.3095890410958904,2.0,1.2000000000000002,0.0,0.0,0.0,13783.271428571428,11642.320333333333,9887.482333333333,10481.303506849314
2004-02-28,0,0.2857142857142857,0.3333333333333333,0.2777777777777778,0.3095890410958904,1.0,1.0,0.0,0.0,0.0,10900.68142857143,10380.651000000002,9887.482333333333,10481.303506849314
2004-02-29,0,0.14285714285714285,0.3333333333333333,0.25555555555555554,0.3095890410958904,0.0,1.5,0.0,0.0,0.0,3696.031428571429,10380.651000000002,9513.410777777779,10481.303506849314
2004-03-01,0,0.14285714285714285,0.3333333333333333,0.23333333333333334,0.3095890410958904,0.0,1.5,0.0,0.0,0.0,3696.031428571429,10380.651000000002,8297.496666666668,10481.303506849314
2004-03-02,1,0.2857142857142857,0.36666666666666664,0.23333333333333334,0.3095890410958904,1.0,2.666666666666666,0.0,0.0,46802.27,10382.069999999998,11940.726666666666,8635.469000000001,10458.172684931506
2004-03-03,0,0.2857142857142857,0.3333333333333333,0.23333333333333334,0.3095890410958904,1.0,1.5,0.0,0.0,0.0,10382.069999999998,11748.746000000001,8635.469000000001,10458.172684931506
2004-03-04,0,0.14285714285714285,0.3333333333333333,0.2222222222222222,0.3095890410958904,0.0,1.5,0.0,0.0,0.0,6686.038571428571,11748.746000000001,8205.888888888889,10458.172684931506
2004-03-05,0,0.14285714285714285,0.3,0.2222222222222222,0.3095890410958904,0.0,1.25,0.0,0.0,0.0,6686.038571428571,10941.426333333333,8205.888888888889,10458.172684931506
2004-03-06,0,0.14285714285714285,0.3,0.2222222222222222,0.3095890410958904,0.0,1.25,0.0,0.0,0.0,6686.038571428571,10941.426333333333,8205.888888888889,10458.172684931506
2004-03-07,0,0.14285714285714285,0.3,0.2222222222222222,0.3095890410958904,0.0,1.25,0.0,0.0,0.0,6686.038571428571,10941.426333333333,8205.888888888889,10458.172684931506
2004-03-08,0,0.14285714285714285,0.3,0.2111111111111111,0.3095890410958904,0.0,1.25,0.0,0.0,0.0,6686.038571428571,10941.426333333333,7497.769111111112,10458.172684931506
2004-03-09,0,0.0,0.3,0.2111111111111111,0.30684931506849317,-1.0,1.25,0.0,0.0,0.0,0.0,10941.426333333333,7497.769111111112,10383.107424657534
2004-03-10,1,0.14285714285714285,0.3333333333333333,0.2222222222222222,0.3095890410958904,0.0,1.0,0.0,0.0,21782.7,3111.8142857142857,11667.516333333333,7739.799111111111,10442.78605479452
2004-03-11,1,0.2857142857142857,0.3333333333333333,0.23333333333333334,0.31232876712328766,1.0,1.0,0.0,0.0,48922.77,10100.781428571428,12760.992666666667,8283.385444444446,10576.82104109589
2004-03-12,0,0.2857142857142857,0.3333333333333333,0.23333333333333334,0.31232876712328766,1.0,1.0,0.0,0.0,0.0,10100.781428571428,12760.992666666667,8283.385444444446,10576.82104109589
2004-03-13,0,0.2857142857142857,0.3,0.23333333333333334,0.31232876712328766,1.0,1.25,0.0,0.0,0.0,10100.781428571428,11468.177000000001,8283.385444444446,10576.82104109589
2004-03-14,0,0.2857142857142857,0.3,0.23333333333333334,0.31232876712328766,1.0,1.25,0.0,0.0,0.0,10100.781428571428,11468.177000000001,8283.385444444446,10576.82104109589
2004-03-15,1,0.42857142857142855,0.3333333333333333,0.24444444444444444,0.3150684931506849,2.0,1.5,0.0,0.0,37266.49,15424.565714285713,12710.393333333335,8697.457555555557,10678.92101369863
2004-03-16,0,0.42857142857142855,0.3333333333333333,0.24444444444444444,0.3150684931506849,2.0,1.5,0.0,0.0,0.0,15424.565714285713,12710.393333333335,8697.457555555557,10678.92101369863
2004-03-17,0,0.2857142857142857,0.3333333333333333,0.24444444444444444,0.31232876712328766,inf,1.5,0.0,0.0,0.0,12312.751428571428,12710.393333333335,8697.457555555557,10539.145890410959
2004-03-18,0,0.14285714285714285,0.3333333333333333,0.24444444444444444,0.31232876712328766,0.0,1.0,0.0,0.0,0.0,5323.784285714284,12710.393333333335,8697.457555555557,10539.145890410959
2004-03-19,1,0.2857142857142857,0.3333333333333333,0.25555555555555554,0.3150684931506849,1.0,1.5,0.0,0.0,15330.7,7513.884285714284,12594.747,8867.798666666667,10581.147808219179
2004-03-20,1,0.42857142857142855,0.3333333333333333,0.26666666666666666,0.3178082191780822,2.0,1.5,0.0,0.0,26906.68,11357.695714285714,11437.736,9166.761777777778,10654.864739726028
2004-03-21,0,0.42857142857142855,0.3,0.26666666666666666,0.3178082191780822,2.0,1.25,0.0,0.0,0.0,11357.695714285714,9783.150333333333,9166.761777777778,10654.864739726028
2004-03-22,0,0.2857142857142857,0.26666666666666666,0.26666666666666666,0.3178082191780822,1.0,1.0,0.0,0.0,0.0,6033.911428571427,9110.546,9166.761777777778,10654.864739726028
2004-03-23,0,0.2857142857142857,0.23333333333333334,0.26666666666666666,0.3150684931506849,1.0,0.75,0.0,0.0,0.0,6033.911428571427,7429.460999999999,9166.761777777778,10628.155150684932
2004-03-24,0,0.2857142857142857,0.23333333333333334,0.26666666666666666,0.31232876712328766,0.0,0.40000000000000013,0.0,0.0,0.0,6033.911428571427,7429.460999999999,9166.761777777778,10576.934383561644
2004-03-25,0,0.2857142857142857,0.23333333333333334,0.26666666666666666,0.3095890410958904,0.0,0.16666666666666652,0.0,0.0,0.0,6033.911428571427,7429.460999999999,9166.761777777778,10542.965726027398
2004-03-26,0,0.14285714285714285,0.23333333333333334,0.26666666666666666,0.3095890410958904,-0.6666666666666667,0.16666666666666652,0.0,0.0,0.0,3843.8114285714278,7429.460999999999,9166.761777777778,10542.965726027398
2004-03-27,0,0.0,0.2,0.26666666666666666,0.3095890410958904,-1.0,0.0,0.0,0.0,0.0,0.0,6567.053666666666,9166.761777777778,10542.965726027398
2004-03-28,0,0.0,0.2,0.26666666666666666,0.3095890410958904,-1.0,0.0,0.0,0.0,0.0,0.0,6567.053666666666,9166.761777777778,10542.965726027398
2004-03-29,1,0.14285714285714285,0.23333333333333334,0.2777777777777778,0.31232876712328766,-0.6666666666666667,0.16666666666666652,0.0,0.0,8722.12,1246.0171428571418,6857.790999999999,9263.674222222222,10566.861945205479
2004-03-30,0,0.14285714285714285,0.23333333333333334,0.2777777777777778,0.31232876712328766,-0.6666666666666667,0.16666666666666652,0.0,0.0,0.0,1246.0171428571418,6857.790999999999,9263.674222222222,10566.861945205479
2004-03-31,0,0.14285714285714285,0.23333333333333334,0.2777777777777778,0.3095890410958904,-0.5,0.16666666666666652,0.0,0.0,0.0,1246.0171428571418,6857.790999999999,9263.674222222222,10462.156712328766
2004-04-01,0,0.14285714285714285,0.2,0.26666666666666666,0.3095890410958904,-0.5,-0.1428571428571428,0.0,0.0,0.0,1246.0171428571418,5297.715333333333,8657.709,10462.156712328766
2004-04-02,1,0.2857142857142857,0.23333333333333334,0.2777777777777778,0.31232876712328766,1.0,0.16666666666666652,0.0,0.0,31302.5,5717.802857142857,6341.132,9005.514555555555,10547.916986301369
2004-04-03,1,0.42857142857142855,0.26666666666666666,0.28888888888888886,0.31232876712328766,2.0,0.33333333333333326,0.0,0.0,7287.24,6758.837142857142,6584.04,9086.48388888889,10499.998712328768
2004-04-04,0,0.42857142857142855,0.26666666666666666,0.28888888888888886,0.31232876712328766,0.5,0.1428571428571428,0.0,0.0,0.0,6758.837142857142,6584.04,9086.48388888889,10499.998712328768
2004-04-05,1,0.42857142857142855,0.3,0.3,0.3150684931506849,0.5,0.2857142857142856,0.6874999999999998,0.0,24804.34,9056.297142857142,7410.851333333334,9362.087666666666,10567.955808219178
2004-04-06,0,0.42857142857142855,0.3,0.3,0.3150684931506849,0.5,0.2857142857142856,0.8,0.0,0.0,9056.297142857142,7410.851333333334,9362.087666666666,10567.955808219178
2004-04-07,0,0.42857142857142855,0.3,0.3,0.3150684931506849,0.5,0.2857142857142856,0.8,0.0,0.0,9056.297142857142,7410.851333333334,9362.087666666666,10567.955808219178
2004-04-08,0,0.42857142857142855,0.3,0.28888888888888886,0.3150684931506849,2.0,0.2857142857142856,0.7333333333333332,0.0,0.0,9056.297142857142,7410.851333333334,9096.650777777777,10567.955808219178
2004-04-09,1,0.42857142857142855,0.3,0.3,0.3178082191780822,2.0,0.4999999999999998,0.9285714285714284,0.0,31329.56,9060.162857142857,7729.08,9444.757,10653.790219178083
2004-04-10,0,0.2857142857142857,0.26666666666666666,0.3,0.3150684931506849,1.0,0.33333333333333326,1.076923076923077,0.0,0.0,8019.1285714285705,6098.321,9444.757,10649.101835616439
2004-04-11,0,0.2857142857142857,0.26666666666666666,0.28888888888888886,0.3150684931506849,1.0,0.1428571428571428,0.857142857142857,0.0,0.0,8019.1285714285705,6098.321,8883.74988888889,10649.101835616439
2004-04-12,1,0.2857142857142857,0.3,0.3,0.3178082191780822,1.0,0.2857142857142856,0.9285714285714284,0.0,17813.4,7020.422857142856,6692.101,9081.676555555556,10697.905671232877
2004-04-13,2,0.5714285714285714,0.36666666666666664,0.32222222222222224,0.3232876712328767,3.0,0.5714285714285714,1.0714285714285716,0.0,56455.66,15085.517142857143,8573.956333333334,9708.961666666666,10852.578712328766
2004-04-14,0,0.5714285714285714,0.3333333333333333,0.3111111111111111,0.3232876712328767,3.0,0.4285714285714284,1.0,0.0,0.0,15085.517142857143,7331.740000000001,9140.376666666667,10852.578712328766
2004-04-15,0,0.5714285714285714,0.3333333333333333,0.3,0.32054794520547947,3.0,0.4285714285714284,0.9285714285714284,0.0,0.0,15085.517142857143,7331.740000000001,8416.319222222222,10732.969205479452
2004-04-16,0,0.42857142857142855,0.3333333333333333,0.3,0.32054794520547947,0.5,0.25,0.8,0.0,0.0,10609.865714285714,7331.740000000001,8416.319222222222,10732.969205479452
2004-04-17,0,0.42857142857142855,0.3333333333333333,0.3,0.32054794520547947,0.5,0.4285714285714284,0.8,0.0,0.0,10609.865714285714,7331.740000000001,8416.319222222222,10732.969205479452
2004-04-18,0,0.42857142857142855,0.3,0.3,0.32054794520547947,2.0,0.2857142857142856,0.8,0.0,0.0,10609.865714285714,6820.716666666666,8416.319222222222,10732.969205479452
2004-04-19,0,0.2857142857142857,0.26666666666666666,0.3,0.32054794520547947,1.0,0.1428571428571428,0.8,0.0,0.0,8065.0942857142845,5923.827333333334,8416.319222222222,10732.969205479452
2004-04-20,1,0.14285714285714285,0.3,0.3111111111111111,0.32054794520547947,0.0,0.2857142857142856,0.8666666666666667,0.0,1698.78,242.68285714285506,5980.453333333334,8435.194555555556,10726.06394520548
2004-04-21,0,0.14285714285714285,0.3,0.3,0.32054794520547947,-0.5,0.125,0.6874999999999998,0.0,0.0,242.68285714285506,5980.453333333334,8341.003222222223,10726.06394520548
2004-04-22,0,0.14285714285714285,0.3,0.3,0.32054794520547947,-0.5,0.125,0.6874999999999998,0.0,0.0,242.68285714285506,5980.453333333334,8341.003222222223,10726.06394520548
2004-04-23,0,0.14285714285714285,0.3,0.3,0.32054794520547947,0.0,0.2857142857142856,0.6874999999999998,0.0,0.0,242.68285714285506,5980.453333333334,8341.003222222223,10726.06394520548
2004-04-24,0,0.14285714285714285,0.3,0.3,0.32054794520547947,0.0,0.4999999999999998,0.6874999999999998,0.0,0.0,242.68285714285506,5980.453333333334,8341.003222222223,10726.06394520548
2004-04-25,0,0.14285714285714285,0.3,0.28888888888888886,0.32054794520547947,0.0,0.8,0.6249999999999998,0.0,0.0,242.68285714285506,5980.453333333334,8063.275777777777,10726.06394520548
2004-04-26,1,0.2857142857142857,0.3333333333333333,0.3,0.3232876712328767,1.0,1.0,0.6874999999999998,0.0,7129.0,1261.1114285714266,6218.086666666667,8142.486888888889,10745.595452054795
2004-04-27,0,0.14285714285714285,0.3333333333333333,0.3,0.32054794520547947,0.0,1.0,0.6874999999999998,0.0,0.0,1018.4285714285694,6218.086666666667,8142.486888888889,10639.762191780823
2004-04-28,0,0.14285714285714285,0.3,0.28888888888888886,0.3178082191780822,0.0,0.4999999999999998,0.5294117647058822,0.0,0.0,1018.4285714285694,5927.349333333334,7721.930444444444,10501.686410958904
2004-04-29,1,0.2857142857142857,0.3333333333333333,0.3,0.32054794520547947,0.0,0.4285714285714284,0.588235294117647,0.0,28327.64,5065.234285714284,6871.604,8036.682,10579.296383561643
2004-04-30,0,0.2857142857142857,0.3333333333333333,0.3,0.32054794520547947,0.0,0.4285714285714284,0.588235294117647,0.0,0.0,5065.234285714284,6871.604,8036.682,10579.296383561643
2004-05-01,0,0.2857142857142857,0.3333333333333333,0.3,0.32054794520547947,0.0,0.6666666666666665,0.6874999999999998,0.0,0.0,5065.234285714284,6871.604,8036.682,10579.296383561643
2004-05-02,0,0.2857142857142857,0.3,0.28888888888888886,0.32054794520547947,0.0,0.4999999999999998,0.6249999999999998,0.0,0.0,5065.234285714284,5828.187333333333,7972.688444444444,10579.296383561643
2004-05-03,0,0.14285714285714285,0.26666666666666666,0.28888888888888886,0.32054794520547947,-0.5,0.33333333333333326,0.6249999999999998,0.0,0.0,4046.805714285712,5585.279333333334,7972.688444444444,10579.296383561643
2004-05-04,1,0.2857142857142857,0.3,0.28888888888888886,0.3232876712328767,0.0,0.8,0.6249999999999998,0.0,36973.31,9328.70714285714,6817.723,8114.396444444444,10680.59312328767
2004-05-05,2,0.5714285714285714,0.3333333333333333,0.3111111111111111,0.3287671232876712,3.0,1.0,0.75,0.0,72335.98,19662.41857142857,8402.110999999999,8918.129555555555,10878.773890410957
2004-05-06,0,0.42857142857142855,0.3333333333333333,0.3111111111111111,0.32602739726027397,inf,1.0,0.75,0.0,0.0,15615.612857142854,8402.110999999999,8918.129555555555,10826.795917808218
